path,text_needed
construction,concrete laborer finisher operator professional summary versatile concrete laborer accustomed working various environments taking multiple tasks exceptional work ethic stamina reliability offering many years history construction experience excellent attendance record reputation reliability hardworking concrete laborer adept completing tasks quickly correctly maximize team productivity job efficiency knowledgeable mixing pouring smoothing concrete site well how work pre cast pieces focused concrete laborer strong attention detail commitment safety any environment bringing understanding appropriate protective measures correct equipment operation how effectively contribute team success dedicated responsible work work history concrete laborer finisher operator 03 2020 04 2021 company name city state measured precise amounts concrete verified levelness improve quality finished product installed rebar molded expansion joints edges concrete projects operated equipment such forklifts safely efficiently complete site work demolished repaired old concrete surfaces shoveled materials such dirt gravel asphalt leveled smoothed finished surfaces poured concrete construction projects adhered safety reporting procedures wore correct clothing protective equipment jobs monitored inventory key tools materials used each project site provide consistent availability reviewed all project documentation blueprints prioritize schedule job tasks engaged customers subcontractors provided timelines project completion utilized crane jackhammer observing manufacturer safety procedures corporate standards applied concrete fabrication techniques achieve tasks routinely lifted moved items weighing 250 pounds completed physically demanding tasks such lifting 250 pounds move job materials maintained clean safe worksite mixed spread patched concrete specifications all assigned projects concrete construction laborer 01 2015 03 2020 company name city state installed rebar molded expansion joints edges concrete projects measured precise amounts concrete verified levelness improve quality finished product operated equipment such forklifts safely efficiently complete site work shoveled materials such dirt gravel asphalt wore correct clothing protective equipment jobs leveled smoothed finished surfaces poured concrete construction projects demolished repaired old concrete surfaces operated crane jack hammer break cement assisted foreman driver positioning truck moved discharge chute guide concrete forms adhered safety reporting procedures engaged customers subcontractors provided timelines project completion reviewed all project documentation blueprints prioritize schedule job tasks monitored inventory key tools materials used each project site provide consistent availability set forming materials prepare pouring concrete mixed spread patched concrete specifications projects lead dishwasher 09 2003 01 2015 company name city state washed sanitized dirty dishes hand using dishwasher efficiently loaded unloaded dishwashers cleaning hand large pots type items used often kitchen staff stepped additional roles busy times boost coverage important stations helped team meet expected demands restocking work areas throughout restaurant such server stations salad bars supply cupboards kept kitchen areas neat clean removing trash organizing supplies troubleshot equipment malfunctions completed minor repairs keep equipment functioning washed equipment surfaces refrigerators other areas applied sanitizing chemicals kept work area clean dry free debris prevent incidents accidents worked chemicals such detergent rinse agents sanitizers protect customer health maintained proper temperatures behaviors controls meet exceed health department standards oversaw incoming deliveries including unboxing supplies shelving stock rotating items increased machine efficiency scraping pre washing dishes assisted kitchen prep work help operations run smoothly meet customer needs completed extra cleaning work garbage cans racks dry storage areas other fixtures keep kitchen spotless cultivated strong customer relationships generate repeat referred patronage offering spotless dishes paid close attention all instructions supervisor completed tasks time established great relationships staff promoting team oriented atmosphere use communication education high school diploma 05 2003 escambia high school city state skills forklift operation power tools cleaning commercial construction heavy lifting predictive preventive maintenance materials packing concrete mixing new construction
construction,hydroblasting technician career objective enthusiastic team oriented polished professional seeking employment company values proactive attitude solid ambition seeking rewarding career allowing contribute growth company increasing productivity ensuring employer key objectives met summary skills carpentry building maintenance environmental coordination adherence all safety regulations excellent leadership skills customer service oriented efficient time management effective problem solving experience company name june 2014 current hydroblasting technician city state properly operates hoses vacuum trucks hydroblasting guns manipulate controls robotic equipment prepare jobsite hydro blasting monitor hydroblasting operations perform job duties safe manner compliance policies procedures practices wear personnel protective equipment ppe defined state regulations correct deficiencies may cause accidents injuries lost productivity harm equipment inconsistent client requirements assist hydroblasting tank cleaning various refineries company name november 2012 june 2015 construction assistant city state performed prep work including masking sanding filling holes interior exterior painting built placed plywood wall systems installed doors windows constructed concrete forms poured concrete pump bucket barrowed shoveled utilized jack hammers compressors power tools daily task company name june 2012 current building maintenance city state perform general building maintenance include not limited building grounds landscaping well pressure washing uses various hand power tools repair faucets plumbing lighting fixtures respond quickly emergency situations customer concerns education knowledge first empowerment academy august 2016 high school diploma general education certifications basic plus safety july 2016 twic april 2012 nccer june 2010
construction,utility engineer profile detail oriented motivated chemical engineer strong research analytical problem solving skills seeks position industry team player proven strengths customer relationship management leadership communications skills demonstrated ability multitask work pressure meet critical deadlines fluent hindi urdu english areas expertise site manager gamry vistashield microsoft office design software matlab aspen plus imaging skills sem microscopic imaging key qualities excellent management interpersonal skills reliable responsible resourceful quick learner organized hard worker takes pride job well done self motivated very friendly enjoy helping others professional experience january 2015 december 2016 company name city state utility engineer monitored evaluated design operation maintenance electric utility systems ensure new york state electric customers provided safe reliable electric service evaluated utility budget program rate cases reviewed utility emergency response plan research development system reliability filings cooperated staffs city state agencies issues mutual concern conducted field inspections electric communication facilities determine compliance public service commission wire crossing line extension permits underground overhead facility rules electric construction maintenance regulations researched technical reports long range planning studies other data obtain information made recommendations developed data engineering operational studies involving public service commission cases june 2014 december 2014 company name city state transportation construction inspector supervised construction operations regulation department transportation engineer charge reviewed interpreted maps plans diagrams contract specifications utilized site manager software enter inspection details related information assisted conducting air content tests slump tests obtaining cylinders subsequent load tests concrete verified thickness layer materials placed maintained built work completed updated retrieved information required prepared various reports notices letters required archived correspondence kept record daily work tickets field pictures april 2013 may 2014 company name research assistant laboratory nanoparticle modification assembly mentor prof ilona kretzschmar provided research support faculty member assisted phd students research related dye sensitized solar cells designed ran experiments laboratory acquired data using gamry vistashield instrument electrochemical impedance spectroscopy software assembled characterized titanium dioxide inverse opal structures fabricated dye sensitized solar cells using ionic liquid electrolytes investigated performance cells using ionic electrolytes performed physical vapor deposition platinum titanium fto slides organized maintained laboratory ensure safety senior design simulation production ammonia shale gas designed process flow system pfd synthesize ammonia shale gas using aspen plus simulation software determined equipment sizes rating based operating specifications comprehensive economic analysis overall process done determine feasibility process senior design ii simulation production ethylene via dehydration ethanol designed simulation process produced ethylene via ethanol dehydration commercial gamma alumina catalyst modeled dehydration ethanol using peng robinson equation state products dehydrations separated flash drum absorption column cryogenic distillation columns performed economic analysis determine feasibility process performed process hazard analysis provide environment friendly process kinetics mass transfer effects chemical reaction batch reactor analyzed kinetics mass transfer effects reaction citric acid sodium bicarbonate overall objective design experiment determine amount sodium bicarbonate tablets needed reach ph critic acid sodium bicarbonate solution minutes education may 2014 city college new york chemical engineering chemistry mathematics chemical engineering chemistry mathematics affiliations member american institute chemical engineers aiche member omega chi epsilon honors society member society women engineers president chemistry club fall 2011 secretary physics club spring 2011 work history company name certifications inorganic chemistry organic chemistry materials science nanomaterials unit operations fluid mechanics thermodynamics transport phenomenon process control reaction engineering separation operations calculus ii iii linear algebra differential equations engineering economics skills acid budget calculus chemistry interpersonal skills content design software economic analysis economics engineer experiment experiments flash imaging inspection letters materials materials science matlab mentor microsoft office phd platinum process control quick learner research safety self motivated simulation transportation
public-relations,public relations liaison sales representative professional summary driven compassionate healthcare professional 15 years hands experience fast paced corporate medical facilities hospital environments versed employee management leadership public relations event coordination management sales marketing account management business relations office management database management public speaking human resources professional customer service skill highlights staffing management ability proven patience self discipline motivation techniques specialist confident public speaker conflict resolution government relations knowledge personal professional integrity sound decision making staff training development effectively influences others cultural awareness sensitivity critical thinking proficiency fundraising major donor development relationship team building professional experience public relations liaison sales representative 08 2014 04 2015 company name city state responsible communications medical professionals health care organizations stakeholders provide information public build relationships medical groups government agencies such miami dade fire department work force miami dade court house south dade government center miami dade police department miami dade public library miami dade public schools including elementary middle high schools palmetto bay city hall mayor office cutler bay city hall homestead city hall florida city mayor office perdue medical center jackson south hospital healthsouth rehabilitation center miami dade blackpoint water sewer turkey point power plant etc aimed build greater understanding health care issues encourage public adopt healthier lifestyles contacted potential customers hospitals clinics doctors offices rehab facilities nursing homes present medical products equipment arrange appointments doctors pharmacists hospital medical teams deliver presentations doctors practice staff nurses gp surgeries hospital doctors pharmacists retail sector build relationships medical staff perform product demonstrations installations application support improve product knowledge techniques travel throughout assigned territory support physicians staff patient evaluation utilization millennium medical products research competitors gather analyze deliver information field allow company develop strategies products appropriated quality safety testing market coordinate all issues key clients sales service support customer services marketing finance take orders disburse receipts estimate time date delivery help installation set equipment stay informed activities health services particular area area manager community relations coordinator 09 2009 09 2014 company name city state charge operational activities partnership development community liaison goal attainment within assigned territory consisting palmetto bay cutler bay goulds perrine zone 1b managing monthly goals community support blood drives based all blood drives coordinated three months advance meet projected unit usage analyze area demographics ensure projection accuracy per day adequate each blood drive based area blood need deferral percentage rate donor population factored increase likelihood success foster good relationships area groups community liaison educate local contacts regarding oneblood mission purpose providing assigned territory safe robust blood supply conduct presentations large business groups gatherings goal instilling giving mentality donate blood instructing community importance blood donation purpose saving lives pros cons giving blood specific area cases donation supported other relevant information motivates giving attend network local community events create new liaisons organizations may support company provide information public build relationships medical groups government agencies such miami dade fire department work force miami dade court house south dade government center miami dade police department miami dade public library miami dade public schools including elementary middle high schools palmetto bay city hall mayor office cutler bay city hall homestead city hall florida city mayor office perdue medical center jackson south hospital healthsouth rehabilitation center miami dade blackpoint water sewer turkey point power plant etc create goodwill helping communities assigned territory coordination food toy drives underprivileged disadvantaged disabled manager human resources office manager 01 2003 01 2009 company name city state effectively managed avisena human resource operation such performance reviews employee retention programs employee compensation disciplinary action terminations actively maintained pipeline qualified candidates aggressive recruitment strategy encompassing job postings candidate interviews background checks eligibility verification new hire orientations drove development employee training retention recognition programs responsible analyzing payroll processing data 300 employees compliance applicable wage hour laws education training associate arts human resources 2007 university miami city state united states skills sales software salesforce com tapscan public relations software bacon mediasource factiva microsoft office suite outlook ms word excel powerpoint human resources ez labor time attendance software adp payroll system great plains software
public-relations,public relations director experience public relations director company name city state developed media plan company divisions developed fostered relationships media division heads created distributed press releases company divisions significantly increased visibility divisions promoted company leading publications not previously published articles cadmuscom polo specialist company name city state received outstanding response letters clients excellent customer service exceeding presale goals upcoming sale events receiving high marks working fellow employees customer service recent job appraisal named bloomingdale super sellers club appointed mentor assist newly hired associates appointed loyallist leader mentor associates new marketing program created atmosphere where sales associates worked team resulted increased ralph lauren polo sales men department account executive company name city state created press releases nonprofit organizations including new jersey nets devils foundation cherry blossom festival construction industry advancement program ciap promoted 26th annual cherry blossom festival covered news 12 new jersey abc news world news now wnet tv documentary walk newark njn news two new york area television stations wabc tv wnbc tv weather remotes newark branch brook park covering festival placed ciap participate discussion concerning construction job opportunities wwor tv black experience sunday public affairs show developed executed publicity campaign ciap newly launched summer construction camp elementary middle school students covered three philadelphia broadcast stations wpvi tv wcau tv kyw tv newscasts other outlets story included comcast cn8 news philadelphia inquirer courier post account executive company name city state created story ideas pitch such clients medallion financial corp hearts fire diamond wholesaler resulted placements programs such power lunch entrepreneurs now well articles new york times fortune magazine wrote line articles business labor community coalition onlight inc published real estate weekly public relations specialist company name city state launched public relations program publicized rutgers college nursing faculty research resulting positive coverage such media outlets new york times associated press usa today news 12 new jersey wpix tv wbgo fm developed implemented college first faculty newsletter assisted dean speeches following bioterrorism conference college commencement rep rush holt press conference nurse faculty funding bill promoted college annual bioterrorism conference attracted coverage njn news wctc bergen record herald news wmbc tv successfully publicized dr rachel jones hiv cell phone video project resulted national international news coverage well increase traffic project web site oversaw public relations budget college nursing stayed budget entire tenure sales associate company name city state launched rutgers college nursing public relations program developed implemented college first faculty newsletter promoted dr rachel jones hiv aids video research project nationally internationally print social media television radio oversaw college public relations budget stayed budget entire tenure assist clients purchases develop maintain client database promote excellent customer service public relations specialist company name city state created news source advisories promoted university administrators faculty members experts current issues coverage included bloomberg television home news tribune star ledger national local television radio coverage promoted national marriage project annual studies resulted interviews usa today baltimore sun associated press washington times salt lake tribune wins wor promoted university mission public developed relationships university media education ba journalism history rutgers university city state journalism history skills abc bloomberg broadcast budget client clients excellent customer service customer service database financial ledger letters marketing media plan mentor newsletter nursing press press releases public relations publications publicity radio real estate receiving research sales fm speeches sun phone tv television video web site articles
public-relations,public relations intern summary ambitious service driven student looking apply education experience job sports management areas proficiency include communication skills people skills skills strong work ethic self motivated data analysis empathetic listener communication skills foreign language experience public relations intern may 2017 august 2017 company name city state established maintained cooperative relationships representatives community consumer employee public interest groups targeted specific clientele identify trends developments might influence pr decisions strategies successfully aided establishment new upcoming franchise sales associate may 2013 may 2014 company name city state completed all cleaning stocking organizing tasks assigned sales area maintained knowledge current sales promotions policies regarding payment exchanges security practices provided elevated customer experience generate loyal clientele counselor june 2011 june 2014 company name city state identified signs emotional developmental problems young students referred residents families community resources improve well quality life educated families community members domestic violence molded kids leaders education training bachelor arts communication current sports management texas university city state communication current 481 sports management interests volunteer special olympics october 2015 officiated teams collaborated different families managed scoreboard community relations volunteer texas rangers triple play gala event summer 2016 handled auction items organized seating arrangements assigned various jobs people advertised event consulted players tended needs leadership positions public relations decorations committee delta delta delta fall 2015 current assisted organizing st jude philanthropy events contacted different companies supplies promoted upcoming events chapter development intramural chair delta delta delta fall 2016 current uphold obligations membership participate officer training transition activities skills strong communication skills clientele organizing people skills policies public speaker quality sales self motivated activities honors national honors society leadership success member delta delta delta professional summary personable student works diligently building effective relationships clients staff members highly deadline driven motivated detail oriented flexible versatile proficient maintaining sense humor pressure additional information volunteer service experience volunteer special olympics october 2015 officiated teams collaborated different families managed scoreboard community relations volunteer texas rangers triple play gala event summer 2016 handled auction items organized seating arrangements assigned various jobs people advertised event consulted players tended needs leadership positions public relations decorations committee delta delta delta fall 2015 current assisted organizing st jude philanthropy events contacted different companies supplies promoted upcoming events chapter development intramural chair delta delta delta fall 2016 current uphold obligations membership participate officer training transition activities
public-relations,public relations executive professional summary highly skilled public relations communications special events executive 15 years public relations business development operations experience strong strategic thinking planning skills able achieve goals high efficiency within tight parameters outstanding interpersonal management skills establishes rapport credibility quickly ms alexander excellent team project leadership qualities highly articulate written spoken word quick thinking possesses sound judgment ms alexander maximizes business effectiveness experienced managing working databases software including excel power point outlook cision skills media relations strategic management event planning print media expertise strategic thinking excellent planning skills outstanding interpersonal management skills work history public relations executive 08 2002 current company name city state sign new business write pr proposals broker talent deals maintained client relationships supervised music red carpet events provided crisis pr managed staff responsibilities also include creating implementing executing creative press campaigns special events recording artists professional athletes television film personalities well music lifestyle entertainment companies along vip celebrity event management delegate tasks oversees staff includes associate publicists managers coordinators executive assistants enhance publicity skills involvement local publicity efforts along promoting appropriate performances works directly clients creating implementing targeted marketing plans pitching clients media coverage pitch all major market media building relationships increase client visibility marketplace create new business opportunities relationships key players celebrity market talent publicists agents managers stylists editors create accurate budget estimates client long term short term campaigns strong understanding social media social media trends prepare bi monthly status reports media activities included press clippings press analyzes media coverage create campaigns special events award shows showcases other event related press pitched secured media coverage local national international media outlets television film productions assess new business leads participate pitch development presentation senior director 08 2000 08 2002 company name city state responsible creating implementing press campaigns all high profile artists create implement full national campaign artists ci jojo jodeci chante moore jesse powell keke wyatt jaguar wright archie magic johnson music nicci gilbert brownstone steve harvey well coordinating music press films two can play game brown sugar garnered unprecedented media resulting numerous placements talk shows business programs cable national print social media women men magazines well trade publications sports fashion magazines among others developing long short term online print air media strategies alignment corporate artists objectives structuring long term pr plans program recommendations artists supervised secure national local television coverage along coverage industry trade music consumer magazines set artist releases video shoots epks press kits etc responsible writing all press materials such press releases biographies media alerts bullet points artist interviews etc responsible every aspect coordinating photo shoots talent all series including working other departments hire photographers scouting locations planning budgets etc coverage all red carpet special events senior account executive 09 1993 08 2000 company name city state successfully designed created implemented pr projects special events publicity campaigns recording artists producers record labels entertainment companies implemented pr strategies grew client business increase rogers cowan entertainment music special events department billings 30 lead strategy sessions new existing accounts develop strategy implementing successful client press campaigns supervise account work performed account executives associate account executives accountable quality control final review all press releases media alerts other pr related correspondences managing event publicity updating media contact lists databases brainstorming pr marketing strategies overseeing tour press maintain anddevelop relationships key media including writers television bookers online outlets work secure national regional tour press tv print online worked extensively talent representatives house publicists agents managers celebrity oriented initiatives coordinated media major awards shows national academy recording arts sciences grammy musicares person year tributes concerts don cornelius productions soul train music awards lady soul awards soul train christmas starfest arista 25th anniversary celebration blockbuster awards among others managed events executed entertainment chris tucker kenny babyface edmonds academy golden globes campaigns fox music group boyz ii men lionel richie chante moore deborah cox tamia tracie spencer dave koz temptations bees gees kurupt shep crawford songwriter producer warner chappell music publishing well assisting quincy jones tupac shakur kelly outkast jamie foxx accounts among others education bachelor science business management university phoenix city state business management associate arts law los angeles city college legal studies paralegal entertainment 3616 cardiff avenue 109 los angeles ca 90034 4085 associate arts law legal studies paralegal entertainment los angeles city college city state skills photo artist arts avenue billings budgets budget bi cable ca client clients databases event management special events fashion film legal magic managing marketing strategies marketing plans market materials media relations works paralegal press kits press press releases pr producer proposals publications publicity quality control recording strategy tv television video additional information play vital role event awards show facilitation soul train music awards mtv awards grammy naacp image awards america music awards bet etc including artist coverage red carpets artist bookings ancillary activities direct production approvals press releases videos photography press kits other pr tools necessary communicate image product spokespeople clients included nba all star weekend los angeles 2011 dallas 2010 bet awards russell simmons phat farm fashions gifting suite ascap music expo pop music awards film television music awards tony rock actor comedian roshanak filmswork
public-relations,public relations assistant professional summary past experiences academic employment settings developed traits necessary become important team member organization seeking position affords skill development career advancement consider excellent communicator creative thinker strong problem solver core qualifications public relations marketing event planning social media facebook twitter instagram linkedin pinterest google microsoft office excel word power point publisher systems raiser edge pod experience public relations assistant july 2013 current company name city state interface public relations agency daily assist media requests timely manner coordinate interviews reporters renfrew staff renfrew alumni staff media shoots serve liaison journalists renfrew staff formulate press releases byline articles media advisories maintain post creative timely copy content facebook twitter instagram linkedin google 900 likes facebook 980 followers twitter 320 followers instagram 150 followers linkedin participate bi weekly meetings public relations agency effectively coordinate key initiatives prepare send industry news more than 300 company members assistant editor professional newsletter perspectives alumni newsletter connections plan execute annual social media campaign barefaced beautiful without within national eating disorder awareness week create copy content all social media platforms track social media progress across all platforms coordinate media interviews work all sites organize various activities patients staff participate contact person all alumni events alumni webinars prepare post alumni event webinar recap reports help plan staff annual alumni reunion june more than 300 attendees schedule meetings take minutes vendor coordination including renfrew maintenance help generate theme title giveaway item menu workshops help plan staff annual professional conference november more than 500 attendees coordinate staff registration organize media training renfrew staff point person media attendance assist northeast region professional relations representatives public relations administrative assistant january 2013 july 2013 company name assisted public relations manager all aspects public relations including uploading placements website attended local media shoots media trainings formulated press releases prepared industry news helped maintain post facebook twitter instagram 000 likes facebook 900 followers twitter 160 followers instagram assisted planning execution annual social media campaign barefaced beautiful without within national eating disorder awareness week assisted alumni relations manager all aspects alumni relations including planning workshops community events non residential reunions assisted planning execution annual alumni reunion including meeting minutes vendor coordination including renfrew maintenance post event recap report utilized raisers edge alumni database entry system assist inquires development accounts helped plan staff annual professional conference november more than 500 attendees assisted all 12 professional relations representatives across 13 sites various duties including fulfilling literature requests well other administrative clerical tasks marketing administrative assistant september 2011 january 2013 company name city state assisted director marketing various office duties including editing copying inventory meeting minutes research mailings well all aspects event planning including annual conference alumni reunion road shows community events assisted senior marketing coordinator all aspects advertising sponsorships well free paid listings helped monitor facebook twitter 000 likes facebook 400 followers twitter utilized pod professional database system raisers edge alumni database system assist inquires development accounts well tagging attendees webinars conferences assisted all 10 professional relations representatives across 11 sites various duties including fulfilling literature requests well other administrative clerical tasks education mba social media marketing 2014 rutgers university social media marketing bachelor arts degree 2011 public relations penn state university 2007 high school graduate st hubert catholic high school girls additional information business personal references available upon request skills administrative advertising agency bi clerical conferences content copying database edge editing editor event planning inventory director marketing media training meetings excel microsoft office office power point publisher word newsletter press releases progress public relations raiser edge research social media platforms website workshops articles
public-relations,public relations officer executive summary highly talented professional more than ten years accounting supply operations acquired united states navy united states army corporate environments practiced sophisticated inventorymanagementprograms trilingual english wafi igbo global understanding world politics core qualifications operations management staff development inventory control staff development change management compensation benefits administration policy program development compensation benefits administration policy program development cross functional team management staff training staff training professional experience 01 2013 01 2015 company name mentored taught trained advised afghanistan national police national interdiction unit niu logistics personnel all aspects developing organized effective logistics management systems accordance moi logistics policy niu ministry interior strike force illicit narcotics trafficking advised coordinated logistics support entire sensitive investigative unit siu national interdiction unit niu regional law enforcement centers throughout afghanistan located kunduz jalalabad heart kabul pae warehouse kabul afghanistan responsible implementation logistics matters accordance company statements work sow additionally also responsible development property accountability issue receipt recovery property issued afghanistan logistics officers property custodians trained advised program warehouse sustainment property book logistics plans operations contract personnel logistics matters affect accomplishment missions coordinated logistics sustainment emergency resupply missions 530 afghanistan counternarcotic elite police force regional law enforcement centers located kunduz herat coordinates quality assurance personnel ensure goods meet acceptable standard generates positive feedback clients hands working experience requirement gathering reporting documentation process mapping scheduling planning data analysis 01 2006 01 2011 company name logisticssupervisorin support global war terrorism gwot ensuring acquisitions shipping receiving materials vital missions afghanistan africa iraq expertise bookkeeping accounting inventoryand management united states navy contracting officer federalgovernment purchase 500 000 reviewed processed all financial transactions timely basis ensuring accuracy completeness compliance all policies procedures regulatory requirements supervised organizedadministrative functions respect inspecting locating storing safe keeping issuing preparing shipping rotating materials return disposal supplies equipment related ground supply operations resource advisor department defense managed tracked 3million allocated navy seabees procured construction materials support equipment combined joint task force horn africa sustain complete vital projects different parts african continent developed logistical spreadsheet track materials combined joint special operations task force afghanistan support village stabilization operations streamlined efficiency supply system resulting 2m reduction material equipment resale utilization defense reutilization marketing office facilitated movement us personnel convoy construction materials office supplies support equipment other forward operating bases 01 1996 01 2006 public relations officer company name utilized languageand knowledge local culturein leading team medical professionals training nigerian villagers health prevention techniques humanitarian effort employed conflict resolution techniques assuage resistance diffuse crisis situations amongst contrasting ethnicities customs cultures saved government 1m initiating diplomatic relations afghani tribal leaders brokered vendoring arrangement procure updated tools materials complete construction projects awaiting supplies united states reduced project time six months one month enabled continuous workflow provided win win diplomatic relationship afghan government united states education 2004 bachelor science accounting enugu state university science technology accounting 1995 bachelor science microbiology university nigeria nigeria microbiology interests global war terrorism operation iraq freedom reading analyzing complex issues playing soccer army achievement medal affiliations active secret clearance moderate risk public trust additional information awards interests global war terrorism operation iraq freedom reading analyzing complex issues playing soccer army achievement medal skills accounting acquisitions bookkeeping book conflict resolution clients data analysis documentation financial government inspecting law enforcement listening logistics logistics management marketing materials office win navy personnel police policies quality assurance receiving reporting requirement scheduling shipping spreadsheet strategist workflow
public-relations,public relations officer vice president summary well endowed taking leadership positions both inside area specialties outside delight highly adaptive changing environments both work pace stemming years educational leadership customer service well versed communicating working others collaborative situation find solution problem can also work confidently efficiently independently always looking set higher academic professional personal goals work passionately towards achieving excellent customer service skills able answer questions assist people friendly professional manner anticipate customer needs welcoming customer focused environment excellent organizational time management skills ability prioritize meet deadlines pressure unique ability connect communicate diverse population able respond customer inquiries concerns researching identifying positive solutions excellent interpersonal conflict resolution skills resulting highly productive relationships able accurately track transcribe store maintain information written electronic form adept microsoft word excel power point experience january 2010 january 2012 company name office staff provides excellent customer duties include managing multi lined customer service phones stage set routine office assignments assisting school events coordinate host new student orientations visit high schools throughout community recruit new students cgcc interact students throughout campus interviews regarding college experience participating commercials represent college january 2011 january 2012 company name public relations officer vice president pursuing all cultures knowledgably some leadership roles officer vice president get students more involved campus events community service projects guide fellow scholars toward achieving success set example not only fellow peers other students around campus maintaining high gpa donating time energy charity events other community college services january 2012 may 2012 company name student leader light feet project pecos williams field campus beginning spring semester assigned position leader light feet project pecos williams field campus african american honors class leading role consists setting directing fund raisers shoe drives goal semester collect 100 pairs shoes socks laces all proceeds will go light feet project will later distribute shoes children malawi africa 05 14 15 09 15 volunteer patient care interventional cardiology neonatal intensive care unit bayfront medical center florida time bayfront medical center volunteered both nicu interventional cardiology departments where assisted caring both adults underwent heart surgery newborns suffering form drug addiction pre mature birth job title consisted answering phones scheduling appointments checking patients both hospital assisting nurses doctors caring patients work history company name company name education december 2015 alumni arizona state university chandler gilbert community college biochemistry gpa gpa 22 scholarship recipient vice president cgcc pursuing all cultures knowledgably campus club treasurer cgcc phi theta kappa alpha sigma nu honors society first generation college student graduated associates science biochemistry gpa 22 accomplishments community college volunteer projects cgcc chancellor scholarship recipient vice president cgcc pursuing all cultures knowledgably campus club treasurer cgcc phi theta kappa alpha sigma nu honors society first generation college student graduated associates science arizona state university biochemistry biochemistry interests 2012 2013 treasurer phi theta kappa chandler gilbert community college pecos campus department student life job help phi theta kappa honors society achieve five star status help bring more depth experience achieving academic success not only members phi theta kappa also other students around campus help encourage reach beyond sky when comes academic success well various other aspects lives service activity 11 22 2010 boys girls club thanksgiving galo chandler gilbert community college pecos campus department service learning personal information event meant benefit families less fortunate can afford provide proper thanksgiving family gained lot helping host event learned appreciate most basic essentials life grateful all blessings received 02 26 2011 additional information 2012 2013 treasurer phi theta kappa chandler gilbert community college pecos campus department student life job help phi theta kappa honors society achieve five star status help bring more depth experience achieving academic success not only members phi theta kappa also other students around campus help encourage reach beyond sky when comes academic success well various other aspects lives service activity 11 22 2010 boys girls club thanksgiving galo chandler gilbert community college pecos campus department service learning event meant benefit families less fortunate can afford provide proper thanksgiving family gained lot helping host event learned appreciate most basic essentials life grateful all blessings received 02 26 2011 streets citrus picking national food bank chandler gilbert community college pecos campus department service learning charity event meant get students more involved school give chance give back community event benefitted national food bank all citrus picked donated food bank help feed less fortunate 03 02 2011 11 09 10 poverty 101 hunger banquet chandler gilbert community college pecos campus department service learning poverty 101 event benefitted cgcc staff students attended event donating time energy help host event able become more intuitive surroundings help create more beneficial experience college peers 2015 present volunteer camp kesem introduced camp kesem very close friend mine allowed opportunity connect others affected cancer summer ll work close young children either battling cancer parents affected hopes bring some form joy relief lives skills scheduling appointments cardiology customer service directing leadership managing office patient care surgery answering phones phones
